"subject" "activity" "measurement" "average"
12 "Walking Downstairs" "fBodyAccmeanY" -0.617370170090323
12 "Walking Downstairs" "fBodyAccmeanZ" -0.705415178817204
12 "Walking Downstairs" "fBodyAccstdX" -0.639348459586021
12 "Walking Downstairs" "fBodyAccstdY" -0.63100314140914
12 "Walking Downstairs" "fBodyAccstdZ" -0.696665096612903
12 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.638505427183871
12 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.819220973494624
12 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.752048340967742
12 "Walking Downstairs" "fBodyGyromeanX" -0.71569500327957
12 "Walking Downstairs" "fBodyGyromeanY" -0.771175710268817
12 "Walking Downstairs" "fBodyGyromeanZ" -0.666367678483871
12 "Walking Downstairs" "fBodyGyrostdX" -0.781057375053763
12 "Walking Downstairs" "fBodyGyrostdY" -0.779444961236559
12 "Walking Downstairs" "fBodyGyrostdZ" -0.679272873655914
12 "Walking Downstairs" "tBodyAccJerkMagmean" -0.684974084575269
12 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0799354253827957
12 "Walking Downstairs" "tBodyAccJerkmeanY" 0.00147809411698925
12 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.0106609660939785
12 "Walking Downstairs" "tBodyAccJerkstdX" -0.650790264784946
12 "Walking Downstairs" "tBodyAccJerkstdY" -0.664699691132473
12 "Walking Downstairs" "tBodyAccJerkstdZ" -0.777908761827957
12 "Walking Downstairs" "tBodyAccMagmean" -0.613018446822043
12 "Walking Downstairs" "tBodyAccmeanX" 0.272145794677419
12 "Walking Downstairs" "tBodyAccmeanY" -0.0182299075608413
12 "Walking Downstairs" "tBodyAccmeanZ" -0.105735506451613
12 "Walking Downstairs" "tBodyAccstdX" -0.638208440290323
12 "Walking Downstairs" "tBodyAccstdY" -0.608983265026882
12 "Walking Downstairs" "tBodyAccstdZ" -0.682615496811828
12 "Walking Downstairs" "tBodyGyroJerkMagmean" -0.807753381612903
12 "Walking Downstairs" "tBodyGyroJerkmeanX" -0.073416747110215
12 "Walking Downstairs" "tBodyGyroJerkmeanY" -0.0421957057096774
12 "Walking Downstairs" "tBodyGyroJerkmeanZ" -0.0617431983833333
12 "Walking Downstairs" "tBodyGyroJerkstdX" -0.772069692150538
12 "Walking Downstairs" "tBodyGyroJerkstdY" -0.829185586182796
12 "Walking Downstairs" "tBodyGyroJerkstdZ" -0.775458577365591
12 "Walking Downstairs" "tBodyGyroMagmean" -0.66459948788172
12 "Walking Downstairs" "tBodyGyromeanX" -0.0575264551461828
12 "Walking Downstairs" "tBodyGyromeanY" -0.0714218698580645
12 "Walking Downstairs" "tBodyGyromeanZ" 0.100946227484946
12 "Walking Downstairs" "tBodyGyrostdX" -0.764316840252151
12 "Walking Downstairs" "tBodyGyrostdY" -0.774444433548387
12 "Walking Downstairs" "tBodyGyrostdZ" -0.650750149365591
12 "Walking Downstairs" "tGravityAccMagmean" -0.613018446822043
12 "Walking Downstairs" "tGravityAccmeanX" 0.749117763666667
12 "Walking Downstairs" "tGravityAccmeanY" -0.0295853747510753
12 "Walking Downstairs" "tGravityAccmeanZ" 0.0924517595346237
12 "Walking Downstairs" "tGravityAccstdX" -0.96330852155914
12 "Walking Downstairs" "tGravityAccstdY" -0.959772033870968
12 "Walking Downstairs" "tGravityAccstdZ" -0.93954763188172
13 "Sitting" "fBodyAccJerkmeanX" -0.66008217407156
13 "Sitting" "fBodyAccJerkmeanY" -0.603340489937615
13 "Sitting" "fBodyAccJerkmeanZ" -0.710831730361468
13 "Sitting" "fBodyAccJerkstdX" -0.649606227431844
13 "Sitting" "fBodyAccJerkstdY" -0.562129866937645
13 "Sitting" "fBodyAccJerkstdZ" -0.744823539571865
13 "Sitting" "fBodyAccMagmean" -0.589928108599083
13 "Sitting" "fBodyAccmeanX" -0.638817912651682
13 "Sitting" "fBodyAccmeanY" -0.493467193137125
13 "Sitting" "fBodyAccmeanZ" -0.629736258731804
13 "Sitting" "fBodyAccstdX" -0.620602036452599
13 "Sitting" "fBodyAccstdY" -0.462584458627829
13 "Sitting" "fBodyAccstdZ" -0.599036895271407
13 "Sitting" "fBodyBodyAccJerkMagmean" -0.607295296423853
13 "Sitting" "fBodyBodyGyroJerkMagmean" -0.712054366504281
13 "Sitting" "fBodyBodyGyroMagmean" -0.652225306544343
13 "Sitting" "fBodyGyromeanX" -0.65864242140581
13 "Sitting" "fBodyGyromeanY" -0.647152817899388
13 "Sitting" "fBodyGyromeanZ" -0.620471226529052
13 "Sitting" "fBodyGyrostdX" -0.734657989051988
13 "Sitting" "fBodyGyrostdY" -0.650623558847401
13 "Sitting" "fBodyGyrostdZ" -0.685774481529052
13 "Sitting" "tBodyAccJerkMagmean" -0.625466938809174
13 "Sitting" "tBodyAccJerkmeanX" 0.0794393034550306
13 "Sitting" "tBodyAccJerkmeanY" 0.00387961953328135
13 "Sitting" "tBodyAccJerkmeanZ" -0.0123485923641621
13 "Sitting" "tBodyAccJerkstdX" -0.638889532599083
13 "Sitting" "tBodyAccJerkstdY" -0.569700547488012
13 "Sitting" "tBodyAccJerkstdZ" -0.728452966311927
13 "Sitting" "tBodyAccMagmean" -0.539871637249541
13 "Sitting" "tBodyAccmeanX" 0.275895876198777
13 "Sitting" "tBodyAccmeanY" -0.0176504796070948
13 "Sitting" "tBodyAccmeanZ" -0.109135285550765
13 "Sitting" "tBodyAccstdX" -0.624844460199083
13 "Sitting" "tBodyAccstdY" -0.448816097853364
13 "Sitting" "tBodyAccstdZ" -0.587230562129052
13 "Sitting" "tBodyGyroJerkMagmean" -0.712745036012232
13 "Sitting" "tBodyGyroJerkmeanX" -0.0881182379434251
13 "Sitting" "tBodyGyroJerkmeanY" -0.0440836605146789
13 "Sitting" "tBodyGyroJerkmeanZ" -0.0582718748712538
13 "Sitting" "tBodyGyroJerkstdX" -0.715772980189602
13 "Sitting" "tBodyGyroJerkstdY" -0.718988591831804
13 "Sitting" "tBodyGyroJerkstdZ" -0.712716428498471
13 "Sitting" "tBodyGyroMagmean" -0.581215403184709
13 "Sitting" "tBodyGyromeanX" -0.0562470618980061
13 "Sitting" "tBodyGyromeanY" -0.0616613787494801
13 "Sitting" "tBodyGyromeanZ" 0.098866059686422
13 "Sitting" "tBodyGyrostdX" -0.715109859672783
13 "Sitting" "tBodyGyrostdY" -0.645728612088685
13 "Sitting" "tBodyGyrostdZ" -0.643337285033639
13 "Sitting" "tGravityAccMagmean" -0.539871637249541
13 "Sitting" "tGravityAccmeanX" 0.709996516908257
13 "Sitting" "tGravityAccmeanY" -0.0420858101162079
13 "Sitting" "tGravityAccmeanZ" 0.0443010536786239
13 "Sitting" "tGravityAccstdX" -0.967268063455658
13 "Sitting" "tGravityAccstdY" -0.953540716850153
13 "Sitting" "tGravityAccstdZ" -0.938727880275229
14 "Walking Downstairs" "fBodyAccJerkmeanX" -0.547228392966803
14 "Walking Downstairs" "fBodyAccJerkmeanY" -0.475602672016393
14 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.502642372690574
14 "Walking Downstairs" "fBodyAccJerkstdX" -0.556172286909426
14 "Walking Downstairs" "fBodyAccJerkstdY" -0.479636522397131
14 "Walking Downstairs" "fBodyAccJerkstdZ" -0.601003772988115
14 "Walking Downstairs" "fBodyAccMagmean" -0.33954605254918
14 "Walking Downstairs" "fBodyAccmeanX" -0.503578578393852
14 "Walking Downstairs" "fBodyAccmeanY" -0.292774738243033
14 "Walking Downstairs" "fBodyAccmeanZ" -0.272591149659836
14 "Walking Downstairs" "fBodyAccstdX" -0.491090578268648
14 "Walking Downstairs" "fBodyAccstdY" -0.194161740892213
14 "Walking Downstairs" "fBodyAccstdZ" -0.0598352898007787
14 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.472519023106762
14 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.632288075747377
14 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.408328310255328
14 "Walking Downstairs" "fBodyGyromeanX" -0.6115221855
14 "Walking Downstairs" "fBodyGyromeanY" -0.355248774921516
14 "Walking Downstairs" "fBodyGyromeanZ" -0.247597875968033
14 "Walking Downstairs" "fBodyGyrostdX" -0.66393820870082
14 "Walking Downstairs" "fBodyGyrostdY" -0.15091173901873
14 "Walking Downstairs" "fBodyGyrostdZ" -0.225729073181148
14 "Walking Downstairs" "tBodyAccJerkMagmean" -0.487984706926639
14 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0731636526834836
14 "Walking Downstairs" "tBodyAccJerkmeanY" 0.00468680247090164
14 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.00109705214282787
14 "Walking Downstairs" "tBodyAccJerkstdX" -0.530799952657623
14 "Walking Downstairs" "tBodyAccJerkstdY" -0.459397679983197
14 "Walking Downstairs" "tBodyAccJerkstdZ" -0.552000017954836
14 "Walking Downstairs" "tBodyAccMagmean" -0.29092762277541
14 "Walking Downstairs" "tBodyAccmeanX" 0.268742494553279
14 "Walking Downstairs" "tBodyAccmeanY" -0.0166371300659426
14 "Walking Downstairs" "tBodyAccmeanZ" -0.0996007059877049
14 "Walking Downstairs" "tBodyAccstdX" -0.493875900753279
14 "Walking Downstairs" "tBodyAccstdY" -0.190356784144426
14 "Walking Downstairs" "tBodyAccstdZ" -0.0829789883191393
14 "Walking Downstairs" "tBodyGyroJerkMagmean" -0.608256767676639
14 "Walking Downstairs" "tBodyGyroJerkmeanX" -0.109826852532898
14 "Walking Downstairs" "tBodyGyroJerkmeanY" -0.0439177837856107
14 "Walking Downstairs" "tBodyGyroJerkmeanZ" -0.0418610459717213
14 "Walking Downstairs" "tBodyGyroJerkstdX" -0.723150613606557
14 "Walking Downstairs" "tBodyGyroJerkstdY" -0.60583333504918
14 "Walking Downstairs" "tBodyGyroJerkstdZ" -0.525451416913115
14 "Walking Downstairs" "tBodyGyroMagmean" -0.245124405807746
14 "Walking Downstairs" "tBodyGyromeanX" 0.00779788388987705
14 "Walking Downstairs" "tBodyGyromeanY" -0.101356256508197
14 "Walking Downstairs" "tBodyGyromeanZ" 0.0483130820040984
14 "Walking Downstairs" "tBodyGyrostdX" -0.649305014086066
14 "Walking Downstairs" "tBodyGyrostdY" -0.216650778374795
14 "Walking Downstairs" "tBodyGyrostdZ" -0.16936650962377
14 "Walking Downstairs" "tGravityAccMagmean" -0.29092762277541
14 "Walking Downstairs" "tGravityAccmeanX" 0.695710723688525
14 "Walking Downstairs" "tGravityAccmeanY" -0.165548427598361
14 "Walking Downstairs" "tGravityAccmeanZ" -0.255499121995902
14 "Walking Downstairs" "tGravityAccstdX" -0.933986522704918
14 "Walking Downstairs" "tGravityAccstdY" -0.934878446827869
14 "Walking Downstairs" "tGravityAccstdZ" -0.903959498688525
14 "Walking Upstairs" "fBodyAccJerkmeanX" -0.985349748734177
14 "Walking Upstairs" "fBodyAccJerkmeanY" -0.978897426202532
14 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.97720619556962
14 "Walking Upstairs" "fBodyAccJerkstdX" -0.986653889746835
14 "Walking Upstairs" "fBodyAccJerkstdY" -0.980582625189873
14 "Walking Upstairs" "fBodyAccJerkstdZ" -0.982966496835443
14 "Walking Upstairs" "fBodyAccMagmean" -0.958267383037975
14 "Walking Upstairs" "fBodyAccmeanX" -0.977590046582278
14 "Walking Upstairs" "fBodyAccmeanY" -0.957021698227848
14 "Walking Upstairs" "fBodyAccmeanZ" -0.959720590506329
14 "Walking Upstairs" "fBodyAccstdX" -0.974837439746835
14 "Walking Upstairs" "fBodyAccstdY" -0.941020529113924
14 "Walking Upstairs" "fBodyAccstdZ" -0.939615462658228
14 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.981048938227848
14 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.981054587341772
14 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.959072824810127
14 "Walking Upstairs" "fBodyGyromeanX" -0.969864989620253
14 "Walking Upstairs" "fBodyGyromeanY" -0.966022947974684
14 "Walking Upstairs" "fBodyGyromeanZ" -0.968502550759494
14 "Walking Upstairs" "fBodyGyrostdX" -0.975138491898734
14 "Walking Upstairs" "fBodyGyrostdY" -0.96026162278481
14 "Walking Upstairs" "fBodyGyrostdZ" -0.969622702911392
14 "Walking Upstairs" "tBodyAccJerkMagmean" -0.982660079367089
14 "Walking Upstairs" "tBodyAccJerkmeanX" 0.0773017082381013
14 "Walking Upstairs" "tBodyAccJerkmeanY" 0.0036647518358481
14 "Walking Upstairs" "tBodyAccJerkmeanZ" -0.0069576409346962
14 "Walking Upstairs" "tBodyAccJerkstdX" -0.985306933037975
14 "Walking Upstairs" "tBodyAccJerkstdY" -0.978904104303797
14 "Walking Upstairs" "tBodyAccJerkstdZ" -0.980713290253165
14 "Walking Upstairs" "tBodyAccMagmean" -0.954651726708861
14 "Walking Upstairs" "tBodyAccmeanX" 0.274638681518987
14 "Walking Upstairs" "tBodyAccmeanY" -0.0150740054405063
14 "Walking Upstairs" "tBodyAccmeanZ" -0.105264366677722
14 "Walking Upstairs" "tBodyAccstdX" -0.975494321518987
14 "Walking Upstairs" "tBodyAccstdY" -0.944189643417721
14 "Walking Upstairs" "tBodyAccstdZ" -0.943891439113924
14 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.98548876278481
14 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.100542747126582
14 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0414738805316456
14 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.054978679931519
14 "Walking Upstairs" "tBodyGyroJerkstdX" -0.981309872025316
14 "Walking Upstairs" "tBodyGyroJerkstdY" -0.982321302658228
14 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.986841167088608
14 "Walking Upstairs" "tBodyGyroMagmean" -0.945647504556962
14 "Walking Upstairs" "tBodyGyromeanX" -0.023047440764557
14 "Walking Upstairs" "tBodyGyromeanY" -0.0773800849721519
14 "Walking Upstairs" "tBodyGyromeanZ" 0.0988407598607595
14 "Walking Upstairs" "tBodyGyrostdX" -0.973762051772152
14 "Walking Upstairs" "tBodyGyrostdY" -0.962039041139241
14 "Walking Upstairs" "tBodyGyrostdZ" -0.967101618101266
14 "Walking Upstairs" "tGravityAccMagmean" -0.954651726708861
14 "Walking Upstairs" "tGravityAccmeanX" 0.599098975405063
14 "Walking Upstairs" "tGravityAccmeanY" 0.0546109842746835
14 "Walking Upstairs" "tGravityAccmeanZ" 0.130135867455696
14 "Walking Upstairs" "tGravityAccstdX" -0.963666510379747
14 "Walking Upstairs" "tGravityAccstdY" -0.965538336582279
14 "Walking Upstairs" "tGravityAccstdZ" -0.952893375063291
15 "Walking Downstairs" "fBodyAccJerkmeanX" -0.643469519361585
15 "Walking Downstairs" "fBodyAccJerkmeanY" -0.609408057377744
15 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.805543465588415
15 "Walking Downstairs" "fBodyAccJerkstdX" -0.637655155092835
15 "Walking Downstairs" "fBodyAccJerkstdY" -0.605854882622652
15 "Walking Downstairs" "fBodyAccJerkstdZ" -0.845111060762195
15 "Walking Downstairs" "fBodyAccMagmean" -0.562948391223628
15 "Walking Downstairs" "fBodyAccmeanX" -0.583772317445122
15 "Walking Downstairs" "fBodyAccmeanY" -0.507735205778384
15 "Walking Downstairs" "fBodyAccmeanZ" -0.741745724698171
15 "Walking Downstairs" "fBodyAccstdX" -0.547150855443902
15 "Walking Downstairs" "fBodyAccstdY" -0.501568435233384
15 "Walking Downstairs" "fBodyAccstdZ" -0.711431340356707
15 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.614817605125915
15 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.83680189402439
15 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.732394493841463
15 "Walking Downstairs" "fBodyGyromeanX" -0.664354428856402
15 "Walking Downstairs" "fBodyGyromeanY" -0.760711411006098
15 "Walking Downstairs" "fBodyGyromeanZ" -0.711194539920732
15 "Walking Downstairs" "fBodyGyrostdX" -0.709336168176829
15 "Walking Downstairs" "fBodyGyrostdY" -0.684504735744512
15 "Walking Downstairs" "fBodyGyrostdZ" -0.751696527195122
15 "Walking Downstairs" "tBodyAccJerkMagmean" -0.654799694757531
15 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0776897411304878
15 "Walking Downstairs" "tBodyAccJerkmeanY" 0.00489392052706402
15 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.00440993190077744
15 "Walking Downstairs" "tBodyAccJerkstdX" -0.624055782158537
15 "Walking Downstairs" "tBodyAccJerkstdY" -0.594312678045091
15 "Walking Downstairs" "tBodyAccJerkstdZ" -0.825820881576219
15 "Walking Downstairs" "tBodyAccMagmean" -0.527285352000488
15 "Walking Downstairs" "tBodyAccmeanX" 0.27821340725
15 "Walking Downstairs" "tBodyAccmeanY" -0.016464484771311
15 "Walking Downstairs" "tBodyAccmeanZ" -0.112563587594512
15 "Walking Downstairs" "tBodyAccstdX" -0.556541173089329
15 "Walking Downstairs" "tBodyAccstdY" -0.481679537956006
15 "Walking Downstairs" "tBodyAccstdZ" -0.705706623868902
15 "Walking Downstairs" "tBodyGyroJerkMagmean" -0.805282669512195
15 "Walking Downstairs" "tBodyGyroJerkmeanX" -0.0960910108539634
15 "Walking Downstairs" "tBodyGyroJerkmeanY" -0.0441270690182012
15 "Walking Downstairs" "tBodyGyroJerkmeanZ" -0.0555645456881098
15 "Walking Downstairs" "tBodyGyroJerkstdX" -0.731382711036585
15 "Walking Downstairs" "tBodyGyroJerkstdY" -0.853956592073171
15 "Walking Downstairs" "tBodyGyroJerkstdZ" -0.795626198384146
15 "Walking Downstairs" "tBodyGyroMagmean" -0.617721779796037
15 "Walking Downstairs" "tBodyGyromeanX" -0.0281278780610671
15 "Walking Downstairs" "tBodyGyromeanY" -0.075878845519878
15 "Walking Downstairs" "tBodyGyromeanZ" 0.0906658516
15 "Walking Downstairs" "tBodyGyrostdX" -0.696859473045732
15 "Walking Downstairs" "tBodyGyrostdY" -0.708779069191463
15 "Walking Downstairs" "tBodyGyrostdZ" -0.721826987530488
15 "Walking Downstairs" "tGravityAccMagmean" -0.527285352000488
15 "Walking Downstairs" "tGravityAccmeanX" 0.688872511512195
15 "Walking Downstairs" "tGravityAccmeanY" 0.102660491875
15 "Walking Downstairs" "tGravityAccmeanZ" 0.0372897701757012
15 "Walking Downstairs" "tGravityAccstdX" -0.968733398628049
15 "Walking Downstairs" "tGravityAccstdY" -0.956369493993902
15 "Walking Downstairs" "tGravityAccstdZ" -0.947240058048781
16 "Walking Downstairs" "fBodyAccJerkmeanX" -0.744662041612022
16 "Walking Downstairs" "fBodyAccJerkmeanY" -0.748627001551913
16 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.752302172079235
16 "Walking Downstairs" "fBodyAccJerkstdX" -0.73477673661306
16 "Walking Downstairs" "fBodyAccJerkstdY" -0.738434398105465
16 "Walking Downstairs" "fBodyAccJerkstdZ" -0.782089515344262
16 "Walking Downstairs" "fBodyAccMagmean" -0.666962508246721
16 "Walking Downstairs" "fBodyAccmeanX" -0.700885147341803
16 "Walking Downstairs" "fBodyAccmeanY" -0.671572147098798
16 "Walking Downstairs" "fBodyAccmeanZ" -0.660989948160437
16 "Walking Downstairs" "fBodyAccstdX" -0.656969045058415
16 "Walking Downstairs" "fBodyAccstdY" -0.661844530506831
16 "Walking Downstairs" "fBodyAccstdZ" -0.605646725307104
16 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.713167613706148
16 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.87277228273224
16 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.81712881920765
16 "Walking Downstairs" "fBodyGyromeanX" -0.789780147036612
16 "Walking Downstairs" "fBodyGyromeanY" -0.815962130027322
16 "Walking Downstairs" "fBodyGyromeanZ" -0.756286641721311
16 "Walking Downstairs" "fBodyGyrostdX" -0.804991831502732
16 "Walking Downstairs" "fBodyGyrostdY" -0.809421448142077
16 "Walking Downstairs" "fBodyGyrostdZ" -0.756993640724044
16 "Walking Downstairs" "tBodyAccJerkMagmean" -0.725246870486339
16 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0775488885374317
16 "Walking Downstairs" "tBodyAccJerkmeanY" 0.00884018328270219
16 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.00143730005564208
16 "Walking Downstairs" "tBodyAccJerkstdX" -0.72786174352459
16 "Walking Downstairs" "tBodyAccJerkstdY" -0.735080198043716
16 "Walking Downstairs" "tBodyAccJerkstdZ" -0.767873049380055
16 "Walking Downstairs" "tBodyAccMagmean" -0.616131116889044
16 "Walking Downstairs" "tBodyAccmeanX" 0.277887440374317
16 "Walking Downstairs" "tBodyAccmeanY" -0.0158567888309016
16 "Walking Downstairs" "tBodyAccmeanZ" -0.107263924445355
16 "Walking Downstairs" "tBodyAccstdX" -0.668161498298634
16 "Walking Downstairs" "tBodyAccstdY" -0.649947067892896
16 "Walking Downstairs" "tBodyAccstdZ" -0.603819902386066
16 "Walking Downstairs" "tBodyGyroJerkMagmean" -0.860446372459016
16 "Walking Downstairs" "tBodyGyroJerkmeanX" -0.107361614801257
16 "Walking Downstairs" "tBodyGyroJerkmeanY" -0.0416615668939617
16 "Walking Downstairs" "tBodyGyroJerkmeanZ" -0.0539470410873497
16 "Walking Downstairs" "tBodyGyroJerkstdX" -0.858298719153005
16 "Walking Downstairs" "tBodyGyroJerkstdY" -0.86957312057377
16 "Walking Downstairs" "tBodyGyroJerkstdZ" -0.837039926065574
16 "Walking Downstairs" "tBodyGyroMagmean" -0.718168775628415
16 "Walking Downstairs" "tBodyGyromeanX" -0.0122341446725137
16 "Walking Downstairs" "tBodyGyromeanY" -0.0724444803980874
16 "Walking Downstairs" "tBodyGyromeanZ" 0.0730144651530055
16 "Walking Downstairs" "tBodyGyrostdX" -0.799534450491803
16 "Walking Downstairs" "tBodyGyrostdY" -0.810124133715847
16 "Walking Downstairs" "tBodyGyrostdZ" -0.737629967961749
16 "Walking Downstairs" "tGravityAccMagmean" -0.616131116889044
16 "Walking Downstairs" "tGravityAccmeanX" 0.700906130308743
16 "Walking Downstairs" "tGravityAccmeanY" -0.0605235993797814
16 "Walking Downstairs" "tGravityAccmeanZ" 0.0402075536234973
16 "Walking Downstairs" "tGravityAccstdX" -0.971156432131148
16 "Walking Downstairs" "tGravityAccstdY" -0.964727519945355
16 "Walking Downstairs" "tGravityAccstdZ" -0.945294028639344
17 "Sitting" "fBodyAccJerkmeanX" -0.675134742364062
17 "Sitting" "fBodyAccJerkmeanY" -0.65093749483125
17 "Sitting" "fBodyAccJerkmeanZ" -0.7744940495625
17 "Sitting" "fBodyAccJerkstdX" -0.628899885682187
17 "Sitting" "fBodyAccJerkstdY" -0.614345425693125
17 "Sitting" "fBodyAccJerkstdZ" -0.79753323615625
17 "Sitting" "fBodyAccMagmean" -0.595908048050938
17 "Sitting" "fBodyAccmeanX" -0.600723904619781
17 "Sitting" "fBodyAccmeanY" -0.545947390043031
17 "Sitting" "fBodyAccmeanZ" -0.67938986181875
17 "Sitting" "fBodyAccstdX" -0.533671600249375
17 "Sitting" "fBodyAccstdY" -0.519062339910625
17 "Sitting" "fBodyAccstdZ" -0.609007944529688
17 "Sitting" "fBodyBodyAccJerkMagmean" -0.653531400748438
17 "Sitting" "fBodyBodyGyroJerkMagmean" -0.8045235876875
17 "Sitting" "fBodyBodyGyroMagmean" -0.73703546740625
17 "Sitting" "fBodyGyromeanX" -0.690246842451563
17 "Sitting" "fBodyGyromeanY" -0.7428462089375
17 "Sitting" "fBodyGyromeanZ" -0.68792205428125
17 "Sitting" "fBodyGyrostdX" -0.737661758785625
17 "Sitting" "fBodyGyrostdY" -0.72779753184375
17 "Sitting" "fBodyGyrostdZ" -0.708869113253125
17 "Sitting" "tBodyAccJerkMagmean" -0.652073857695312
17 "Sitting" "tBodyAccJerkmeanX" 0.08251105141625
17 "Sitting" "tBodyAccJerkmeanY" 0.00885228208375
17 "Sitting" "tBodyAccJerkmeanZ" 0.003826532875875
17 "Sitting" "tBodyAccJerkstdX" -0.635949363671875
17 "Sitting" "tBodyAccJerkstdY" -0.6209185283575
17 "Sitting" "tBodyAccJerkstdZ" -0.78668123990625
17 "Sitting" "tBodyAccMagmean" -0.506906000020438
17 "Sitting" "tBodyAccmeanX" 0.27344147274375
17 "Sitting" "tBodyAccmeanY" -0.0180888559772812
17 "Sitting" "tBodyAccmeanZ" -0.109111919458969
17 "Sitting" "tBodyAccstdX" -0.550867932263844
17 "Sitting" "tBodyAccstdY" -0.507275258134
17 "Sitting" "tBodyAccstdZ" -0.613217322774375
17 "Sitting" "tBodyGyroJerkMagmean" -0.78281769309375
17 "Sitting" "tBodyGyroJerkmeanX" -0.109084058157187
17 "Sitting" "tBodyGyroJerkmeanY" -0.0390296211270938
17 "Sitting" "tBodyGyroJerkmeanZ" -0.0504091215649062
17 "Sitting" "tBodyGyroJerkstdX" -0.75779255871875
17 "Sitting" "tBodyGyroJerkstdY" -0.80093311453125
17 "Sitting" "tBodyGyroJerkstdZ" -0.7804575046875
17 "Sitting" "tBodyGyroMagmean" -0.630693906651719
17 "Sitting" "tBodyGyromeanX" -0.01284166884445
17 "Sitting" "tBodyGyromeanY" -0.0833880991568063
17 "Sitting" "tBodyGyromeanZ" 0.0745157818036563
17 "Sitting" "tBodyGyrostdX" -0.7250048879375
17 "Sitting" "tBodyGyrostdY" -0.73173270325
17 "Sitting" "tBodyGyrostdZ" -0.681002221107187
17 "Sitting" "tGravityAccMagmean" -0.506906000020438
17 "Sitting" "tGravityAccmeanX" 0.668613344125
17 "Sitting" "tGravityAccmeanY" 0.01046225616875
17 "Sitting" "tGravityAccmeanZ" 0.0223722077328125
17 "Sitting" "tGravityAccstdX" -0.9695361643125
17 "Sitting" "tGravityAccstdY" -0.9570481696875
17 "Sitting" "tGravityAccstdZ" -0.94542101409375
17 "Walking Downstairs" "fBodyAccJerkmeanX" -0.993660824583333
17 "Walking Downstairs" "fBodyAccJerkmeanY" -0.9868704575
17 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.989427028125
17 "Walking Downstairs" "fBodyAccJerkstdX" -0.994178642291667
17 "Walking Downstairs" "fBodyAccJerkstdY" -0.988578176875
17 "Walking Downstairs" "fBodyAccJerkstdZ" -0.991258490416667
17 "Walking Downstairs" "fBodyAccMagmean" -0.981396533333333
17 "Walking Downstairs" "fBodyAccmeanX" -0.992157217708333
17 "Walking Downstairs" "fBodyAccmeanY" -0.973701284375
17 "Walking Downstairs" "fBodyAccmeanZ" -0.982664512083333
17 "Walking Downstairs" "fBodyAccstdX" -0.992433994583333
17 "Walking Downstairs" "fBodyAccstdY" -0.962714830416667
17 "Walking Downstairs" "fBodyAccstdZ" -0.974056181875
17 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.991203280625
17 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.993130339166667
17 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.985919111875
17 "Walking Downstairs" "fBodyGyromeanX" -0.985134202708333
17 "Walking Downstairs" "fBodyGyromeanY" -0.987405592708333
17 "Walking Downstairs" "fBodyGyromeanZ" -0.986429749791667
17 "Walking Downstairs" "fBodyGyrostdX" -0.986027005208333
17 "Walking Downstairs" "fBodyGyrostdY" -0.984919989375
17 "Walking Downstairs" "fBodyGyrostdZ" -0.986650575625
17 "Walking Downstairs" "tBodyAccJerkMagmean" -0.992407460833333
17 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0740394237708333
17 "Walking Downstairs" "tBodyAccJerkmeanY" 0.00607092773104167
17 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.00478813832875
